designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6730905143785029888,6730905143785029888,284.8788337,-36.63232219,1.469561277,-0.6139327577,-0.8758612654,1.1141611,18.332472,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785030016,6730905143785030016,284.8793612,-36.6324956,,,,,18.516096,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785030400,6730905143785030400,284.8796347,-36.63295591,0.2134157527,1.0486815,-2.234115664,1.0831972,17.79472,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785053056,6730905143785053056,284.8866784,-36.6235567,,,,,18.498852,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785060480,6730905143785060480,284.8803139,-36.62982747,0.3448022136,1.856026595,-1.54324611,1.5817508,16.565645,0.98393726,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143785063680,6730905143785063680,284.8766584,-36.63269817,,,,,18.59271,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785063936,6730905143785063936,284.8763991,-36.6329239,,,,,18.403784,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785064192,6730905143785064192,284.8769979,-36.63317323,,,,,17.781805,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785074432,6730905143785074432,284.8771877,-36.63097022,-1.114383888,3.609209849,-2.367664316,1.628952,18.308823,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785074688,6730905143785074688,284.8768827,-36.63130112,0.08893250369,1.639232674,-2.274553679,1.5307541,17.05786,0.7727318,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143785074816,6730905143785074816,284.8777452,-36.63104629,,,,,18.70886,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785077376,6730905143785077376,284.8857962,-36.62216073,,,,,18.678581,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785082880,6730905143785082880,284.8865116,-36.62241329,,,,,18.792532,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785086208,6730905143785086208,284.8845289,-36.62292824,,,,,18.10077,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785086336,6730905143785086336,284.8865791,-36.6209483,,,,,18.210918,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785086976,6730905143785086976,284.8857859,-36.62292873,0.5850990953,1.185925449,-2.230357099,1.3419539,17.21779,0.9806738,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785087232,6730905143785087232,284.8857222,-36.62337542,0.8450746255,1.88069481,-0.7856124915,1.601435,18.097118,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618687634176,6730560618687634176,280.8705684,-36.68629429,0.5949566523,-4.802011257,-4.151717769,1.0320671,19.645388,1.0131931,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618689600768,6730560618689600768,280.8763426,-36.68171988,0.06329372569,2.117352954,-2.566323532,0.95443803,20.196875,1.4487438,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618693170688,6730560618693170688,280.8776934,-36.68770996,0.8540585147,-2.47761978,-0.8627838337,1.0602509,20.279303,2.0226536,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618693406848,6730560618693406848,280.8806456,-36.68972124,0.6964499618,-0.2071737833,-7.471339967,1.0646816,20.246496,0.99266624,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618698067968,6730560618698067968,280.8806251,-36.69302375,0.6998454895,-4.371755969,-8.751449017,0.97615665,20.328562,0.75795555,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618698069248,6730560618698069248,280.8760868,-36.6942526,-0.02599698197,0.5048818037,1.830575901,1.1212575,20.645456,1.0754128,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618699179648,6730560618699179648,280.8764047,-36.70146061,1.555198286,-3.045945876,-5.314184632,1.1315825,20.40088,1.2165871,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618700095488,6730560618700095488,280.8688979,-36.68771489,1.680871138,-1.923329539,-3.187646011,1.0966363,20.646168,1.482832,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618700536704,6730560618700536704,280.8761917,-36.69305694,,,,,20.91328,0.22223473,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618700733312,6730560618700733312,280.8803623,-36.69042736,,,,,20.728931,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618700734848,6730560618700734848,280.8695369,-36.68824757,,,,,20.873814,0.2869072,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560618703010944,6730560618703010944,280.8739217,-36.69398935,0.2711270035,0.5874113665,-9.107946961,0.9153577,16.881609,0.99700356,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5097.175,4.5843,-0.7974,1432.4706,0.0058,0.0047,0.0025
Gaia DR3 6730560618703013120,6730560618703013120,280.870575,-36.6924243,0.07059748975,-3.872296265,-2.711731686,1.0520679,16.931362,1.1681957,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4659.9546,4.2789,-1.8134,1490.4934,0.0114,0.009,0.0049
Gaia DR3 6730560618703014912,6730560618703014912,280.8675128,-36.69208112,0.3672429445,5.986883718,-2.737895348,1.0508896,16.42335,1.0556259,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5069.9507,4.4465,-0.2191,1530.0739,0.0071,0.0057,0.003
Gaia DR3 6730560618703318400,6730560618703318400,280.8775216,-36.69074193,,,,,19.524153,0.91474533,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560648754990336,6730560648754990336,280.8328217,-36.7217857,0.1200661255,-3.588046231,-4.993142537,1.0414048,17.06787,0.98913,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5148.7905,4.6746,-0.8604,1424.5485,0.0147,0.0119,0.0064
Gaia DR3 6730447914456004096,6730447914456004096,280.3502536,-36.96266608,0.3210702932,2.62301308,-2.4869342,0.96149457,18.040699,1.1040936,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5137.9336,4.7838,-2.4031,1696.7667,0.0548,0.0444,0.0243
Gaia DR3 6730447914466097152,6730447914466097152,280.3425484,-36.97052291,1.860954085,-1.389595179,-5.747183922,1.3619894,20.047953,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747775360,6730447918747775360,280.3483861,-36.97860493,-0.2891967108,2.419455075,-7.693719955,1.0581454,19.561214,1.0469799,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747782016,6730447918747782016,280.354143,-36.96737145,0.4335479647,-1.100974581,-3.637604518,1.0864382,18.524696,1.4073277,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4314.063,4.8983,-1.4009,1144.3464,0.0031,0.0023,0.0013
Gaia DR3 6730447918747783168,6730447918747783168,280.3543355,-36.96570829,1.667718943,1.201965993,-0.7683497221,1.0178087,20.206482,2.3082027,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747785472,6730447918747785472,280.3478047,-36.96973149,-0.2317350655,-6.033027724,-9.285010212,0.996687,19.874004,1.1342888,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747785984,6730447918747785984,280.3454723,-36.97094975,1.258968611,4.075978696,-4.332872329,1.1914328,20.173437,2.7300663,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747787648,6730447918747787648,280.345542,-36.96882463,0.2388303701,-5.885118468,-6.914745406,0.98355323,18.72929,0.8711586,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5498.4565,4.7484,-1.4772,3307.8735,0.0021,0.0018,0.001
Gaia DR3 6730447918747789056,6730447918747789056,280.3421926,-36.97022614,0.6626331212,-1.144136845,-4.205167742,0.96165,19.451797,1.2026367,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747789184,6730447918747789184,280.3482345,-36.96407525,,,,,19.820518,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747789696,6730447918747789696,280.3398865,-36.97168576,0.5506177072,-0.5274496156,-1.103895986,0.9750495,20.02247,0.9925556,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747791488,6730447918747791488,280.3445527,-36.9659904,0.5579514048,4.389337559,-6.647938648,0.9969376,18.715963,1.6691151,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747792128,6730447918747792128,280.3414084,-36.96867544,-0.1938734782,-5.066736874,-3.658482051,0.97034067,19.045704,1.145216,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747793664,6730447918747793664,280.3417047,-36.96732921,0.7874003695,-2.335700381,-4.643190181,1.0794611,18.330738,1.6160717,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747794560,6730447918747794560,280.3407307,-36.96771434,0.2907127939,1.668492291,-1.709121028,1.0796902,16.034746,0.8658848,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730684451186838272,6730684451186838272,284.2189461,-37.94932244,2.00646202,0.4234252066,-4.272902693,1.138105,20.59175,2.0859146,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451186840448,6730684451186840448,284.2173096,-37.94941594,0.3017347174,-2.312193854,-3.621322336,0.9908204,20.424616,1.9067574,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451186842752,6730684451186842752,284.2136588,-37.95091335,,,,,21.486221,1.561058,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451186843776,6730684451186843776,284.2171188,-37.94727169,-0.9934304883,-0.4089154429,-3.931139652,0.97168195,20.43794,0.9931145,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451188548096,6730684451188548096,284.2169156,-37.9665946,,,,,20.984453,1.0946121,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451188560512,6730684451188560512,284.2137382,-37.95529202,,,,,20.891106,1.2557354,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451191319680,6730684451191319680,284.2167644,-37.95584667,-0.118903419,1.241567073,-3.994216925,0.90981555,19.646727,0.917881,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451191320320,6730684451191320320,284.2146036,-37.95747854,0.02160629945,1.226812169,-3.152757538,0.9795105,19.161263,0.92118454,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684451191321984,6730684451191321984,284.219077,-37.9508327,-0.05843942425,0.9729528473,-0.4456234388,1.1038824,18.050072,0.9667797,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5265.5835,4.7762,-2.6044,1968.5212,0.0049,0.004,0.0022
Gaia DR3 6730684451191323904,6730684451191323904,284.2091564,-37.9576681,0.8011609051,-1.669687303,-4.223156377,1.0357329,18.59928,1.3163013,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4488.409,4.8868,-1.5563,1379.0984,0.006,0.0046,0.0025
Gaia DR3 6730684451191326208,6730684451191326208,284.2168248,-37.94598318,0.3914565632,-1.234526,-5.052746389,1.1229556,15.883341,0.94698906,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5310.715,4.3928,-0.7774,1357.3448,0.0789,0.0649,0.0351
Gaia DR3 6730684451193515776,6730684451193515776,284.2125215,-37.95938293,-0.1658788593,0.7530157702,-6.537970358,0.9893435,20.235727,1.0013657,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684481250502400,6730684481250502400,284.236639,-37.96539436,0.05546816351,-2.388334597,-2.6577595,1.1823118,18.852863,1.1253929,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4785.989,4.8774,-1.9197,1939.8925,0.005,0.004,0.0022
Gaia DR3 6730684481250517888,6730684481250517888,284.2384847,-37.96181451,-0.01001803866,2.094487612,-3.024101282,1.084088,19.909698,1.0645084,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684481250518016,6730684481250518016,284.2323881,-37.96177128,-0.06141964696,0.6926192549,-7.878516777,0.904586,19.919672,1.034359,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785093120,6730905143785093120,284.8797865,-36.63000358,-1.895423653,0.3369162897,-2.399027782,1.7319473,18.029007,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785103488,6730905143785103488,284.8774451,-36.63150872,1.742703227,-1.773031877,-2.714900946,4.343961,17.778893,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785116672,6730905143785116672,284.8815744,-36.62649511,,,,,18.979963,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143785122816,6730905143785122816,284.8809922,-36.62692963,0.2508508945,0.3290664096,-3.012553944,1.0128778,17.947134,0.87797165,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143786540032,6730905143786540032,284.8823141,-36.63775008,-0.1323545294,2.304988348,-1.563473939,2.0814579,16.324253,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143789167360,6730905143789167360,284.8872373,-36.63892828,,,,,18.455013,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143789176064,6730905143789176064,284.8874134,-36.62687842,,,,,18.345873,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143789176192,6730905143789176192,284.8873043,-36.62674704,,,,,18.000463,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143789177600,6730905143789177600,284.8812623,-36.62932488,,,,,18.786854,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143789523968,6730905143789523968,284.8878254,-36.63705678,,,,,18.58814,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143789813120,6730905143789813120,284.8884507,-36.62564241,,,,,18.540384,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792017280,6730905143792017280,284.8894166,-36.62881566,,,,,17.740747,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792017408,6730905143792017408,284.8889798,-36.6284649,,,,,18.07038,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792018048,6730905143792018048,284.8855327,-36.62993702,0.232299208,4.354682945,-3.181174171,0.9866194,18.263603,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792018304,6730905143792018304,284.8862908,-36.62890941,,,,,18.04272,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792018432,6730905143792018432,284.8854197,-36.63045702,2.830844923,-1.09909646,-4.24405298,6.884718,16.715515,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792018688,6730905143792018688,284.8841482,-36.63234766,,,,,18.196833,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792018816,6730905143792018816,284.8838387,-36.63215641,-3.616053549,-3.305148458,-2.554243814,9.221015,16.705393,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792020480,6730905143792020480,284.8856604,-36.63566309,-1.292454079,0.5393832026,-1.82320253,7.967123,15.350934,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792020608,6730905143792020608,284.8859597,-36.63552492,,,,,16.495283,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560648754991616,6730560648754991616,280.8356263,-36.71749358,0.1383053408,-1.875836502,-4.256674496,1.0321839,16.425642,1.3357687,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4825.547,4.1337,-0.2515,1876.6608,0.4648,0.3608,0.1913
Gaia DR3 6730560648754992768,6730560648754992768,280.8282973,-36.71306269,0.2634070937,-1.282450852,-5.977755122,1.0393759,17.38362,0.9866867,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5097.628,4.7058,-0.7006,1600.1289,0.0026,0.0021,0.0012
Gaia DR3 6730560648754995328,6730560648754995328,280.8346129,-36.70592864,0.1692188661,4.558914415,-8.06333244,1.0195765,17.362415,1.0489349,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5134.0146,4.7843,-2.3003,1249.4717,0.1577,0.128,0.0701
Gaia DR3 6730560648755311360,6730560648755311360,280.8263783,-36.71571703,0.4411474135,-0.9945000995,-7.299655287,0.9927284,18.452765,1.1934566,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4626.8516,4.817,-1.2294,1585.6488,0.0073,0.0057,0.0031
Gaia DR3 6730560648755312384,6730560648755312384,280.8237731,-36.71238482,0.0689890195,-4.825556241,-4.222191219,0.9396287,18.816687,0.86253357,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5402.114,4.7628,-1.6194,3222.2317,0.0034,0.0028,0.0015
Gaia DR3 6730560648755315200,6730560648755315200,280.8303646,-36.70537693,0.1284285305,0.09457625926,-3.758131148,1.0177636,18.24682,0.8410244,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5481.055,4.7369,-1.8017,2618.8613,0.0058,0.0048,0.0026
Gaia DR3 6730560648755609472,6730560648755609472,280.8341586,-36.7184809,0.2104109489,0.7475655641,-3.64091716,0.94448423,18.487064,0.8784847,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5462.0684,4.7682,-2.102,2795.9485,0.0049,0.0041,0.0022
Gaia DR3 6730560648755610752,6730560648755610752,280.8270674,-36.71047948,-0.07361296349,-2.158689814,-6.608791041,0.9231661,18.916796,0.79756355,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5501.6753,4.7473,-1.4639,3659.755,0.004,0.0033,0.0018
Gaia DR3 6730560648765072512,6730560648765072512,280.8345582,-36.71989349,0.1014530123,-0.06447838418,-6.891513391,1.0010618,18.70079,1.0841045,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4902.548,4.8431,-1.8211,2022.0654,0.0071,0.0056,0.0031
Gaia DR3 6730560648765072768,6730560648765072768,280.831092,-36.70846239,0.4607619609,-2.343828507,-9.169385881,0.93469644,18.96303,0.8583908,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5392.2266,4.7678,-1.7343,3413.9788,0.0048,0.004,0.0022
Gaia DR3 6730560648765089792,6730560648765089792,280.8374754,-36.71265695,0.0273728495,0.6782205167,-4.853377251,0.98408926,19.312685,0.9807205,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653045531392,6730560653045531392,280.8259548,-36.71853105,-0.1532064059,0.1018508994,-5.355577019,1.0415581,19.96307,1.0683098,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047384448,6730560653047384448,280.83429,-36.71634673,-0.4936853778,-1.521789576,-6.630833016,1.077276,19.622747,1.0416527,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047391104,6730560653047391104,280.8294187,-36.71847187,0.7634471487,-5.24438393,-9.328650852,1.0577694,18.805988,1.4148979,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684481250524160,6730684481250524160,284.2348317,-37.96065079,0.1669209093,-3.672252501,-4.758651781,1.0414101,18.496689,0.9337654,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5236.1753,4.7799,-1.6651,2466.777,0.0061,0.005,0.0027
Gaia DR3 6730684481250534400,6730684481250534400,284.2383871,-37.95876064,0.2381308264,-5.042067002,-6.156029854,1.0663934,18.779129,0.9181824,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5283.38,4.7916,-1.9386,2817.2864,0.0034,0.0028,0.0015
Gaia DR3 6730684481250554880,6730684481250554880,284.2308896,-37.95441739,1.494055519,10.18448668,15.47398388,0.94588834,18.63244,2.1253414,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3470.4304,4.635,-1.0916,506.1597,0.05,0.0345,0.0192
Gaia DR3 6730684481250568960,6730684481250568960,284.2427106,-37.95170692,0.9137284772,0.2067877364,-2.15247827,1.029785,19.56369,1.0202503,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684481250574720,6730684481250574720,284.2390993,-37.95064951,0.8050243785,0.6586709818,-6.89326615,0.9489958,17.963333,1.5199566,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4154.895,4.691,-0.4753,1109.1312,0.0066,0.0049,0.0026
Gaia DR3 6730684481253107328,6730684481253107328,284.2387168,-37.95567127,0.718162888,-4.024218154,-5.927159947,0.9877317,20.070677,1.0465679,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684481261925760,6730684481261925760,284.2365388,-37.96769191,0.09752714073,-2.30E-04,-2.118064962,1.1132609,18.737127,1.3554878,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4299.8154,4.893,-1.387,1262.6787,0.0101,0.0076,0.0041
Gaia DR3 6730684485544307840,6730684485544307840,284.2444613,-37.96226443,0.1664433674,-1.009909698,-5.774821459,0.9224972,19.822369,1.9901047,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
